Place ID,Place Name,Place Type,Coastal_5km,FN Reserve Type,Distance to Nearest Substation (km),Nearest Substation Name,Distance to Nearest Transmission Line (km),Transmission Lines Owner,Transmission Line Description,Transmission Line Voltage (kV),POP Capacity (Gbps) for communities that are within 2km of POP,Remaining Capacity of POP (Gbps) - (-1 indicates capacity is unknown),CBC P3 Last-Mile Eligible,CRTC Last-Mile Eligible,CRTC Satellite Dependant,CRTC Transport Eligible,Last-Mile Status - Sept2019,Transport Status - Sept2019,Notes - Sept2019,Last-Mile Status (March2020),Transport Status (March2020),Notes (March2020),Last-Mile Status (June2020),Transport Status (June2020),Notes (June2020),Last-Mile Status (Sept2020),Transport Status (Sept2020),Notes (Sept2020),CBC Phase,CBC P3 Project Type,CBC P3 Project Name(s),CBC P2 Project Type,CBC P2 Project Name(s),CBC P1 Project Type,CBC P1 Project Name(s),479 Status (Sept2019),479 Status (March 2020),479 Notes (March2020),479 Status (June2020),479 Notes (June2020),479 Status (Sept2020),479 Notes (Sept2020),Potential Projects,FN Alt Name,Nation,Band Number,Incorporated,Latitude,Longitude,DBUID,CDUID,CSDUID,HEXID
7989,Midway,Rural,No,,60.9,VASEUX TERMINAL,0.4,Unknown,VAS - Vaseux -> SEL - Selkirk,500,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,49.0071,-118.7731,59050112100,5905,5905037,BC49021188
7990,Rock Creek,Rural,No,,43.6,VASEUX TERMINAL,0.2,Unknown,VAS - Vaseux -> SEL - Selkirk,500,10,-1,Yes,Yes,No ,No,No,No,Connecting BC Phase 1 Project - Completed Winter 2019,No,Yes,,No,Yes,,No,Yes,,Phase 1,,,,,Last-Mile/Last-Mile,"ABC Communications - Deploy TDLTE Rural Broadband Networks in BC, Columbia Basin Broadband Corporation - Rural & Remote Broadband Connectivity Project",Original,Original,,Original,,Original,,,,,,No,49.0596,-118.999,59050114000,5905,5905054,BC49071190
7991,Bridesville,Rural,No,,36.5,VASEUX TERMINAL,5,Private,VAS - Vaseux -> SEL - Selkirk,500,,,No,Yes,No ,Yes,Pending,Pending,Connecting BC Phase 2 Project,Pending,No,,Yes,No,,Yes,No,,Phase 1/2,,,Last-Mile,ABC Communications - Regional LTE A1 Deployment,Last-Mile,"ABC Communications - Deploy TDLTE Rural Broadband Networks in BC, Columbia Basin Broadband Corporation - Rural & Remote Broadband Connectivity Project",Original,Original,,Original,,Original,,,,,,No,49.0358,-119.1424,59050113100,5905,5905054,BC49021191
7992,Mount Baldy,Rural,No,,23.3,VASEUX TERMINAL,3.9,,VAS - Vaseux -> SEL - Selkirk,500,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,,,,No,49.1522,-119.2375,59050113100,5905,5905054,BC49171193
7993,Osoyoos,Rural,No,,24.8,VASEUX TERMINAL,0.4,Private,VAS - Vaseux -> SEL - Selkirk,500,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,49.0311,-119.4648,59070288000,5907,5907005,BC49021195
7995,Cawston,Rural,No,,19.5,VASEUX TERMINAL,2.1,Private,NIC - Nicola -> VAS - Vaseux,500,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,Rogers - Hwy 97 Kamploops to Osoyoos - Transport and Last-Mile (FWA),,,,No,49.1802,-119.7638,59070155000,5907,5907026,BC49171197
7996,Oliver,Rural,No,,8,VASEUX TERMINAL,0.8,Private,NIC - Nicola -> VAS - Vaseux,500,10,10,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,49.1826,-119.5527,59070163000,5907,5907014,BC49201196
7997,Willowbrook,Rural,No,,5.5,VASEUX TERMINAL,2,,NIC - Nicola -> VAS - Vaseux,500,1,-1,No,Yes,No ,No,No,No,,No,Yes,,Yes,Yes,Market Forces,Yes,Yes,,,,,,,,,,,,,,,,Rogers Interest,,,,No,49.2607,-119.5935,59070171000,5907,5907028,BC49281196
7998,Keremeos,Rural,No,,22.9,VASEUX TERMINAL,0.2,Private,NIC - Nicola -> VAS - Vaseux,500,1,-1,Yes,Yes,No ,No,Pending,Pending,Connecting BC Phase 2 Project,Pending,Yes,,Pending,Yes,TELUS FTTH Expected Completion Fall 2020,Pending,Yes,,Phase 2,,,Last-Mile,TELUS - Keremeos Pure Fibre,,,Original,Original,,Original,,Original,,,,,,Yes,49.2064,-119.8264,59070154000,5907,5907009,BC49201198
7999,Hedley,Rural,No,,30.3,TROUT CREEK CAPACITOR,0.5,Private,NIC - Nicola -> VAS - Vaseux,500,1,-1,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,Rogers Interest,,,,No,49.3604,-120.0718,59070149100,5907,5907053,BC49351200
8000,Apex Mountain,Rural,No,,23,TROUT CREEK CAPACITOR,8.5,,NIC - Nicola -> VAS - Vaseux,500,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,,,,No,49.3942,-119.9072,59070149100,5907,5907053,BC49411199
8001,Penticton,Urban,No,,24.5,TROUT CREEK CAPACITOR,0.2,Private,NIC - Nicola -> VAS - Vaseux,500,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,49.4822,-119.585,59070246000,5907,5907041,BC49481196
8002,Kaleden,Rural,No,,16.7,VASEUX TERMINAL,0.8,Private,NIC - Nicola -> VAS - Vaseux,500,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.3928,-119.5959,59070178000,5907,5907047,BC49381196
8004,Kimberley,Rural,No,,3,KIMBERLEY SUB,2.9,Unknown,60L270C -> Cranbrook - 34-8,69,1,1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,CBBC - Kimberly-Wasa Transport,,,,Yes,49.6871,-115.9829,59010159000,5901,5901028,BC49691160
8005,Wycliffe,Rural,No,,6.5,MARYSVILLE SUB,0.5,,JOE - Joseph Creek -> KBY - Kimberley,69,100,100,Yes,No,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,Rogers - Connector to Columbia Basin Broadband Network South Hwy 3 - Last-Mile (FWA) benefits,,,,No,49.6013,-115.8607,59010244000,5901,5901035,BC49591159
8006,Fort Steele,Rural,No,,5,FORT STEELE SUB,4.6,,CBK - Cranbrook -> INV - Invermere,230,100,100,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,Rogers - Connector to Columbia Basin Broadband Network South Hwy 3 - Last-Mile (FWA) benefits,,,,No,49.6169,-115.6255,59010143100,5901,5901035,BC49641156
8007,St. Mary's,Rural First Nations Reserve,No,Primary,3.2,FORT STEELE SUB,1.7,,CBK - Cranbrook -> INV - Invermere,230,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,Rogers - Connector to Columbia Basin Broadband Network South Hwy 3 - Last-Mile (FWA) benefits,Kootenay 1,Ktunaxa (?aqam),602,No,49.6203,-115.6961,59010146000,5901,5901803,BC49611157
8008,Marysville,Rural,No,,2,MARYSVILLE SUB,1,,2L258KBY -> Tap Kimberley,230,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.6373,-115.9559,59010150000,5901,5901028,BC49611159
8009,Wasa,Rural,No,,13.4,SKOOKUMCHUCK SUB,3.5,,60L270C -> Cranbrook - 34-8,69,100,100,No,No,No ,No,No,Yes,Connecting BC Phase 1 Project - Completed Winter 2019,Yes,Yes,Market Forces - TELUS Build,Yes,Yes,,Yes,Yes,,Phase 1,,,,,Last-Mile,Columbia Basin Broadband Corporation - Rural & Remote Broadband Connectivity Project,Original,Original,,Original,,Original,,CBBC - Trail-Nelson Transport,,,,No,49.7833,-115.7333,59010142100,5901,5901037,BC49801158
8010,Canal Flats,Rural,No,,0.9,CANAL FLATS SUB,0.8,,60L270I -> 34-9 - Invemere,69,20,10,No,No,No ,No,Yes,Yes,Connecting BC Phase 1 Project - Completed Winter 2019,Yes,Yes,,Yes,Yes,,Yes,Yes,,Phase 1,,,,,Last-Mile,Columbia Basin Broadband Corporation - Rural & Remote Broadband Connectivity Project,Original,Original,,Original,,Original,,,,,,Yes,50.1576,-115.8169,59010139100,5901,5901043,BC50131158
8011,Kaslo,Rural,No,,34.4,NEW DENVER SUB,0.4,Private,MON - Monashee -> NDR - New Denver,69,10,-1,Yes,No,No ,No,Yes,Yes,Market Forces,No,Yes,,No,Yes,,Pending,Yes,Connecting BC Phase 3 Intake 1 Project,Phase 1/3,Last-Mile,Kaslo InfoNet - North Kootenay Lake Last-Mile,,,Transport  ,Columbia Basin Broadband Corporation - Kootenay Lake Fibre,Original,Original,,Original,,Original,,,,,,Yes,49.9086,-116.9112,59030246000,5903,5903023,BC49931169
8012,Fairmont Hot Springs,Rural,No,,2,FAIRMONT SUB,0.1,,60L270I -> 34-9 - Invemere,69,100,100,No,No,No ,No,Yes,Yes,Connecting BC Phase 1 Project - Completed Winter 2019,Yes,Yes,,Yes,Yes,,Yes,Yes,,Phase 1,,,,,Last-Mile,Columbia Basin Broadband Corporation - Rural & Remote Broadband Connectivity Project,Original,Original,,Original,,Original,,,,,,No,50.3349,-115.8565,59010137000,5901,5901046,BC50321159
8013,?Akisq'nuk,Rural First Nations Reserve,No,Secondary,7.7,ATHALMER SUB,0.9,,60L270I -> 34-9 - Invemere,69,100,100,Yes,No,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,Rogers - Connector to Columbia Basin Broadband Network North Golden to Spillimacheen - Last-Mile (FWA) benefits,Columbia Lake 3,,,No,50.4512,-115.9597,59010136000,5901,5901804,BC50451159
8014,Windermere,Rural,No,,5.5,ATHALMER SUB,0.3,,60L270I -> 34-9 - Invemere,69,1,1,No,No,No ,No,Yes,Yes,Connecting BC Phase 1 Project - Completed Winter 2019,Yes,Yes,,Yes,Yes,,Yes,Yes,,Phase 1,,,,,Last-Mile,Columbia Basin Broadband Corporation - Rural & Remote Broadband Connectivity Project,Original,Original,,Original,,Original,,,,,,No,50.4667,-115.9833,59010135000,5901,5901046,BC50481160
8015,Invermere,Rural,No,,3.1,ATHALMER SUB,2,,60L270I -> 34-9 - Invemere,69,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,50.5007,-116.0382,59010132000,5901,5901039,BC50501161
8017,Wilmer,Rural,No,,5.4,ATHALMER SUB,1.7,,60L271I INV - Invermere -> 40-8,69,,,No,No,No ,Yes,Yes,Yes,Connecting BC Phase 1 Project - Completed Winter 2019,Yes,No,,Yes,No,,Yes,No,,Phase 1,,,,,Last-Mile,Columbia Basin Broadband Corporation - Rural & Remote Broadband Connectivity Project,Original,Original,,Original,,Original,,,,,,No,50.5426,-116.0635,59010125100,5901,5901048,BC50561161
8018,Panorama,Rural,No,,9.4,INVERMERE SUB,8.3,,CBK - Cranbrook -> INV - Invermere,230,100,100,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,Rogers - Connector to Columbia Basin Broadband Network North Golden to Spillimacheen - Last-Mile (FWA) benefits,,,,No,50.4583,-116.2375,59010140000,5901,5901046,BC50481162
8019,Radium Hot Springs,Rural,No,,0.9,RADIUM SUB,0.5,,60L271I INV - Invermere -> 40-8,69,100,100,No,No,No ,No,Yes,Yes,Market Forces,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,50.623,-116.0805,59010126100,5901,5901040,BC50611161
8020,Edgewater,Rural,No,,8.9,RADIUM SUB,0.6,,60L271I INV - Invermere -> 40-8,69,10,10,Yes,Yes,No ,No,No,No,Connecting BC Phase 1 Project - Completed Winter 2019,No,Yes,,No,Yes,,No,Yes,,Phase 1,,,,,Last-Mile,Columbia Basin Broadband Corporation - Rural & Remote Broadband Connectivity Project,Original,Original,,Original,,Original,,,,,,No,50.7,-116.1333,59010124000,5901,5901048,BC50691161
8021,Meadow Creek,Rural,No,,39.1,NEW DENVER SUB,10.6,Unknown,MON - Monashee -> NDR - New Denver,69,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Kaslo InfoNet Society - North Kootenay Lake Fibre Backhaul and Last-Mile,,,Original,Original,,Original,,Original,,,,,,No,50.2392,-116.9725,59030241000,5903,5903039,BC50211170
8022,Cooper Creek,Rural,No,,37,NEW DENVER SUB,6.4,Unknown,MON - Monashee -> NDR - New Denver,69,1,-1,Yes,Yes,No ,No,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 1/2,,,Transport,Kaslo InfoNet Society - North Kootenay Lake Fibre Backhaul and Last-Mile,Transport,Columbia Basin Broadband Corporation - Kootenay Lake Fibre,Original,Original,,Original,,Original,,,,,,No,50.2023,-116.9629,59030238000,5903,5903039,BC50211170
8023,Lardeau,Rural,No,,33.8,NEW DENVER SUB,0.1,Unknown,MON - Monashee -> NDR - New Denver,69,,,No,No,No ,Yes,No,Pending,Connecting BC Phase 2 Project,Yes,Pending,,Yes,Pending,,Yes,Pending,,Phase 1/2,,,Transport,Kaslo InfoNet Society - North Kootenay Lake Fibre Backhaul and Last-Mile,Transport/Last-Mile,"Columbia Basin Broadband Corporation - Kootenay Lake Fibre, Columbia Basin Broadband Corporation - Rural & Remote Broadband Connectivity Project",Original,Original,,Original,,Original,,,,,,No,50.143,-116.9559,59030241000,5903,5903039,BC50161170
8024,Hills,Rural,No,,15.2,NEW DENVER SUB,0.1,,MON - Monashee -> NDR - New Denver,69,1,-1,Yes,Yes,No ,No,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 1/2,,,Transport,Columbia Basin Broadband Corporation - Slocan Valley Fibre Project,Last-Mile,Red Mountain Internet Society - Upper Slocan Valley Radio Upgrade,Original,Original,,Original,,Original,,,,,,No,50.1089,-117.4933,59030134000,5903,5903052,BC50131175
8025,Burton,Rural,No,,20.5,MONASHEE SUB,0.5,,MON - Monashee -> NDR - New Denver,69,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,,,,No,49.9856,-117.8801,59030242000,5903,5903060,BC49981179
8026,Nakusp,Rural,No,,0.5,NAKUSP SUB,0.5,,60L210 Tap -> NAK - Nakusp,69,1,-1,No,Yes,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Phase 2,,,Transport,Columbia Basin Broadband Corporation - Slocan Valley Fibre Project,,,Original,Original,,Original,,Original,,,,,,Yes,50.2418,-117.7991,59030130000,5903,5903050,BC50271178
8027,Fauquier,Rural,No,,8.3,MONASHEE SUB,0.5,,MON - Monashee -> 0025-04,130,1,-1,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,No,49.8667,-118.0667,59030242000,5903,5903060,BC49851180
8028,Edgewood,Rural,No,,15.2,MONASHEE SUB,5.3,,MON - Monashee -> 0025-04,130,1,-1,Yes,Yes,No ,Yes,No,No,Connecting BC Phase 1 Project - Completed Winter 2019,No,Yes,,No,Yes,,No,Yes,,Phase 1,,,,,Last-Mile,Columbia Basin Broadband Corporation - Rural & Remote Broadband Connectivity Project,Original,Original,,Original,,Original,,,,,,No,49.7833,-118.15,59030243000,5903,5903060,BC49801182
8029,Kuskonook,Rural,No,,59.7,MOYIE LAKE SUB,0.6,Private,NLY - Nelway -> CBK - Cranbrook,230,100,100,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,Rogers - Connector to Columbia Basin Broadband Network South Hwy 3 - Last-Mile (FWA) benefits;   Swift Internet - Creston Valley Last-Mile  ,,,,No,49.3,-116.65,59030227000,5903,5903010,BC49301167
8030,Sanca,Rural,No,,61.6,NELWAY SUB,0.1,Private,NLY - Nelway -> CBK - Cranbrook,230,100,100,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,Swift Internet - Creston Valley Last-Mile,,,,No,49.3917,-116.735,59030227000,5903,5903010,BC49381167
8031,Boswell,Rural,No,,62.8,KIMBERLEY SUB,0.4,Private,NLY - Nelway -> CBK - Cranbrook,230,1,-1,Yes,Yes,No ,No,No,No,Connecting BC Phase 1 Project - Completed Winter 2019,No,Yes,,No,Yes,,No,Yes,,Phase 1,,,,,Last-Mile,Columbia Basin Broadband Corporation - Rural & Remote Broadband Connectivity Project,Original,Original,,Original,,Original,,Rogers - Connector to Columbia Basin Broadband Network South Hwy 3 - Last-Mile (FWA) benefits,,,,No,49.4503,-116.7638,59030228000,5903,5903010,BC49461168
8032,Nelway,Rural,No,,5.1,NELWAY SUB,1.5,,NLY - Nelway -> CBK - Cranbrook,230,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,,,,No,49.0147,-117.273,59030202100,5903,5903047,BC49001173
8033,Paterson,Rural,No,,24,SELKIRK SUB,1.9,,VAS - Vaseux -> SEL - Selkirk,500,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,,,,No,49.0067,-117.8311,59050080100,5905,5905030,BC49021178
8034,Cascade,Rural,No,,51,SELKIRK SUB,0.5,Private,VAS - Vaseux -> SEL - Selkirk,500,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,Rogers - Connector to Columbia Basin Broadband Network South Hwy 3 - Transport and Last-Mile (FWA),,,,No,49.0187,-118.2071,59050076100,5905,5905050,BC49001182
8035,Gilpin,Rural,No,,60,SELKIRK SUB,0.8,Private,VAS - Vaseux -> SEL - Selkirk,500,,,Yes,No,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,Rogers - Connector to Columbia Basin Broadband Network South Hwy 3 - Transport and Last-Mile (FWA),,,,No,49.0063,-118.3286,59050074000,5905,5905052,BC49001183
8036,Kettle Valley,Rural,No,,47.3,VASEUX TERMINAL,0.3,Unknown,VAS - Vaseux -> SEL - Selkirk,500,100,100,Yes,Yes,No ,No,No,No,Connecting BC Phase 1 Project - Completed Winter 2019,No,Yes,,No,Yes,,No,Yes,,Phase 1,,,,,Last-Mile,Columbia Basin Broadband Corporation - Rural & Remote Broadband Connectivity Project,Original,Original,,Original,,Original,,,,,,No,49.0536,-118.9449,59050114000,5905,5905054,BC49051190
8037,Okanagan Falls,Rural,No,,10.9,VASEUX TERMINAL,0.4,Private,NIC - Nicola -> VAS - Vaseux,500,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.3428,-119.5712,59070173000,5907,5907047,BC49351196
8038,Olalla,Rural,No,,22.6,VASEUX TERMINAL,3.8,,NIC - Nicola -> VAS - Vaseux,500,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,Rogers - Hwy 97 Kamploops to Osoyoos - Transport and Last-Mile (FWA),,,,No,49.2634,-119.829,59070149100,5907,5907053,BC49281199
8039,Princeton,Rural,No,,49.4,TROUT CREEK CAPACITOR,0.8,Private,NIC - Nicola -> SCO - Similco,238,1,1,No,No,No ,No,No,Yes,,Yes,Yes,Market Forces - TELUS Pure Fibre build,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,49.4524,-120.5142,59070142000,5907,5907024,BC49461205
8040,Manning Park,Rural,No,,58.6,HOPE SUB,36,,NIC - Nicola -> SCO - Similco,238,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,Rogers Interest,,,,No,49.0668,-120.7816,59070302000,5907,5907055,BC49051208
8041,Eastgate,Rural,No,,65.3,HOPE SUB,24.4,,NIC - Nicola -> SCO - Similco,238,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,Rogers Interest,,,,No,49.1375,-120.6125,59070302000,5907,5907055,BC49151206
8042,Sunshine Valley,Rural,No,,18.2,HOPE SUB,17.6,,WAH - Wahleach - HOP - Hope,69,,,No,No,No ,No,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,,,,No,49.2727,-121.2388,59090804100,5909,5909016,BC49251212
8043,Hemlock Valley,Rural,No,,18.1,KENT SUB,6.8,,BRT - Bridge River -> ROS - Rosedale,300,1,-1,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,No,49.3769,-121.9353,59090450100,5909,5909048,BC49381219
8044,Hope,Rural,No,,0.1,HOPE SUB,0,,60L069HOP Tap -> Hope,69,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,49.3802,-121.4299,59090649000,5909,5909009,BC49381214
8045,Laidlaw,Rural,No,,5,RUBY CREEK CAPACITOR,0.7,,WAH - Wahleach - HOP - Hope,69,100,100,No,No,No ,No,No,No,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.3224,-121.6181,59090804100,5909,5909016,BC49301216
8046,Ruby Creek,Rural,No,,3.7,RUBY CREEK CAPACITOR,0.7,,WAH - Wahleach - HOP - Hope,69,100,100,Yes,No,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,,,,No,49.3468,-121.5966,59090804000,5909,5909016,BC49351216
8047,Harrison Hot Springs,Rural,No,,5.8,KENT SUB,0.7,,BRT - Bridge River -> ROS - Rosedale,300,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,49.3,-121.7833,59090614000,5909,5909027,BC49281218
8048,Silver Creek (Hope),Rural,No,,2.7,HOPE SUB,0.3,,WAH - Wahleach - HOP - Hope,69,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.3634,-121.4556,59090637000,5909,5909009,BC49351215
8049,Haig,Rural First Nations Reserve,No,Secondary,2.6,HOPE SUB,0.3,,WAH - Wahleach -> BBR - Boston Bar,69,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Schkam 2,Chawathil,583,No,49.3967,-121.453,59090640000,5909,5909812,BC49411215
8050,Agassiz,Rural,No,,2,KENT SUB,0.8,,60L093KEN Tap -> Kent,69,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,49.2333,-121.7667,59090607000,5909,5909032,BC49231218
8052,Harrison Mills,Rural,No,,9.8,CHILLIWACK SUB,4.9,Unknown,NIC - Nicola -> MDN - Meridian,500,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.2559,-121.9488,59090450100,5909,5909048,BC49251220
8054,West Popkum,Rural,No,,0.7,ROSEDALE SUB,0.3,,KLY - Kelly Lake -> CBN - Clayburn,500,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.1822,-121.7727,59090601000,5909,5909034,BC49171218
8055,Popkum,Rural,No,,3.9,ROSEDALE SUB,0.3,,60L093WAH Tap -> WAH - Wahleach,69,100,100,Yes,No,No ,No,No,No,,No,Yes,,No,Yes,,Yes,Yes,Market Forces,,,,,,,,,,,,,,,,,,,No,49.2002,-121.7361,59090600000,5909,5909034,BC49201217
8057,Rosedale,Rural,No,,2.2,ROSEDALE SUB,1.6,,NIC - Nicola -> ING - Ingledow,500,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.182,-121.8044,59090598000,5909,5909020,BC49171218
8058,Chilliwack,Urban,No,,1.2,CHILLIWACK SUB,1.2,,UG - Chilliwack,69,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,49.175,-121.9417,59090828000,5909,5909020,BC49171219
8059,Sardis,Urban,No,,3.5,CHILLIWACK SUB,0.2,,ALZ - Atchelitz -> CHK - Chilliwack,69,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.1367,-121.9591,59090702000,5909,5909020,BC49151220
8060,Promontory,Urban,No,,5.5,ATCHELITZ SUB,1.7,,ALZ - Atchelitz -> ROS - Rosedale,230,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.1006,-121.9373,59090661000,5909,5909020,BC49101220
8061,Cultus Lake,Rural,No,,5.7,ATCHELITZ SUB,4.8,,ALZ - Atchelitz -> ROS - Rosedale,230,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.0714,-121.9661,59090730000,5909,5909036,BC49051220
8062,Vedder Crossing,Urban,No,,3,ATCHELITZ SUB,0.9,,ALZ - Atchelitz -> ROS - Rosedale,230,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.1062,-121.9708,59090851000,5909,5909020,BC49101220
8064,Lindell Beach,Rural,No,,8.9,ATCHELITZ SUB,5.2,,ALZ - Atchelitz -> ABB - Abbotsford,69,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.0333,-122.0167,59090727100,5909,5909036,BC49021220
8065,Slesse Park,Rural,No,,11.2,ROSEDALE SUB,7.2,,ALZ - Atchelitz -> ROS - Rosedale,230,,,No,No,No ,Yes,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,,,,No,49.0805,-121.8206,59090814000,5909,5909036,BC49101218
8066,Yarrow,Rural,No,,4.5,ATCHELITZ SUB,0.7,,ALZ - Atchelitz -> ABB - Abbotsford,69,10,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.0833,-122.05,59090713000,5909,5909020,BC49071220
8070,Abbotsford,Urban,No,,1.8,SUMAS WAY SUB,0.8,,ALZ - Atchelitz -> ABB - Abbotsford,69,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,49.0478,-122.2703,59090383000,5909,5909052,BC49071223
